;account_id;account_district_id;statement_freq;account_open_date
2607;5072;6;MONTHLY;1996-04-12
2608;1456;9;MONTHLY;1996-04-12
2609;1622;19;MONTHLY;1996-04-12
2610;10215;38;MONTHLY;1996-04-12
2611;2247;24;MONTHLY;1996-04-13
2612;2205;51;MONTHLY;1996-04-13
2613;1543;1;MONTHLY;1996-04-14
2614;1655;41;MONTHLY;1996-04-15
2615;3976;74;MONTHLY;1996-04-15
2616;1383;11;MONTHLY;1996-04-15
2617;439;69;MONTHLY;1996-04-15
2618;1550;1;MONTHLY;1996-04-15
2619;101;35;MONTHLY;1996-04-16
2620;1473;39;MONTHLY;1996-04-16
2621;1121;32;MONTHLY;1996-04-17
2622;2254;1;MONTHLY;1996-04-17
2623;3806;36;MONTHLY;1996-04-18
2624;283;44;MONTHLY;1996-04-18
2625;2432;8;MONTHLY;1996-04-18
2626;3802;44;MONTHLY;1996-04-18
2627;3821;18;MONTHLY;1996-04-18
2628;3907;37;MONTHLY;1996-04-18
2629;3854;8;MONTHLY;1996-04-18
2630;3606;1;MONTHLY;1996-04-18
2631;1939;6;WEEKLY;1996-04-19
2632;5726;17;TRANSACTION;1996-04-19
2633;3998;2;MONTHLY;1996-04-20
2634;3021;10;MONTHLY;1996-04-20
2635;1607;71;MONTHLY;1996-04-20
2636;1733;18;MONTHLY;1996-04-20
2637;2474;33;MONTHLY;1996-04-20
2638;3816;25;MONTHLY;1996-04-21
2639;766;3;MONTHLY;1996-04-21
2640;695;5;MONTHLY;1996-04-21
2641;2287;1;MONTHLY;1996-04-21
2642;1358;39;MONTHLY;1996-04-21
2643;3019;33;MONTHLY;1996-04-21
2644;1641;50;MONTHLY;1996-04-22
2645;1624;53;MONTHLY;1996-04-22
2646;798;1;MONTHLY;1996-04-22
2647;7240;17;MONTHLY;1996-04-23
2648;4458;60;MONTHLY;1996-04-23
2649;3596;59;MONTHLY;1996-04-23
2650;1709;24;MONTHLY;1996-04-23
2651;3859;53;MONTHLY;1996-04-23
2652;481;72;MONTHLY;1996-04-23
2653;1070;62;MONTHLY;1996-04-23
2654;3280;1;MONTHLY;1996-04-24
2655;689;1;MONTHLY;1996-04-24
2656;4488;33;MONTHLY;1996-04-24
2657;2246;1;MONTHLY;1996-04-25
2658;3301;14;MONTHLY;1996-04-25
2659;7997;10;MONTHLY;1996-04-25
2660;1542;1;MONTHLY;1996-04-25
2661;5395;47;MONTHLY;1996-04-26
2662;780;3;MONTHLY;1996-04-26
2663;5505;1;MONTHLY;1996-04-26
2664;3178;4;MONTHLY;1996-04-27
2665;500;56;MONTHLY;1996-04-27
2666;3451;52;MONTHLY;1996-04-27
2667;1304;40;MONTHLY;1996-04-27
2668;3664;1;MONTHLY;1996-04-28
2669;3038;10;MONTHLY;1996-04-28
2670;951;3;MONTHLY;1996-04-28
2671;1529;1;MONTHLY;1996-04-28
2672;3027;62;MONTHLY;1996-04-29
2673;4342;74;MONTHLY;1996-04-29
2674;1582;28;MONTHLY;1996-05-01
2675;2730;23;MONTHLY;1996-05-02
2676;8896;28;TRANSACTION;1996-05-02
2677;1716;46;MONTHLY;1996-05-02
2678;986;74;MONTHLY;1996-05-02
2679;1192;29;MONTHLY;1996-05-02
2680;2116;70;MONTHLY;1996-05-02
2681;4127;50;MONTHLY;1996-05-03
2682;3791;1;WEEKLY;1996-05-03
2683;3531;59;MONTHLY;1996-05-03
2684;2994;77;MONTHLY;1996-05-03
2685;1328;8;MONTHLY;1996-05-04
2686;97;74;MONTHLY;1996-05-05
2687;3648;61;MONTHLY;1996-05-06
2688;2591;1;MONTHLY;1996-05-06
2689;1614;63;MONTHLY;1996-05-07
2690;706;49;MONTHLY;1996-05-07
2691;2232;1;MONTHLY;1996-05-07
2692;2946;54;MONTHLY;1996-05-07
2693;2346;27;MONTHLY;1996-05-08
2694;3736;54;MONTHLY;1996-05-08
2695;3887;62;MONTHLY;1996-05-08
2696;1672;5;MONTHLY;1996-05-08
2697;1752;68;MONTHLY;1996-05-08
2698;1996;6;WEEKLY;1996-05-08
2699;1244;68;MONTHLY;1996-05-08
2700;1213;36;MONTHLY;1996-05-08
2701;3928;24;MONTHLY;1996-05-08
2702;1045;3;MONTHLY;1996-05-09
2703;302;7;MONTHLY;1996-05-09
2704;444;26;MONTHLY;1996-05-09
2705;2035;53;MONTHLY;1996-05-10
2706;3942;27;WEEKLY;1996-05-10
2707;9494;21;MONTHLY;1996-05-10
2708;913;59;MONTHLY;1996-05-10
2709;3248;77;MONTHLY;1996-05-11
2710;51;67;MONTHLY;1996-05-11
2711;132;40;TRANSACTION;1996-05-11
2712;3512;46;MONTHLY;1996-05-11
2713;6792;1;MONTHLY;1996-05-11
2714;491;44;MONTHLY;1996-05-12
2715;9513;59;MONTHLY;1996-05-12
2716;684;49;MONTHLY;1996-05-12
2717;3285;43;MONTHLY;1996-05-12
2718;3434;32;MONTHLY;1996-05-13
2719;2619;20;MONTHLY;1996-05-13
2720;6158;67;MONTHLY;1996-05-13
2721;1013;59;MONTHLY;1996-05-13
2722;3523;65;MONTHLY;1996-05-14
2723;136;74;MONTHLY;1996-05-14
2724;632;29;MONTHLY;1996-05-14
2725;3769;3;MONTHLY;1996-05-14
2726;2757;54;MONTHLY;1996-05-14
2727;360;32;MONTHLY;1996-05-14
2728;9199;72;MONTHLY;1996-05-15
2729;2752;74;MONTHLY;1996-05-15
2730;10694;73;WEEKLY;1996-05-15
2731;76;52;MONTHLY;1996-05-16
2732;1924;66;MONTHLY;1996-05-16
2733;8772;1;MONTHLY;1996-05-16
2734;2505;60;MONTHLY;1996-05-16
2735;7542;54;MONTHLY;1996-05-16
2736;1074;59;MONTHLY;1996-05-16
2737;3495;54;MONTHLY;1996-05-17
2738;1904;70;MONTHLY;1996-05-18
2739;1040;19;MONTHLY;1996-05-18
2740;776;66;MONTHLY;1996-05-18
2741;3162;63;WEEKLY;1996-05-18
2742;379;32;MONTHLY;1996-05-18
2743;3731;70;MONTHLY;1996-05-20
2744;1323;43;MONTHLY;1996-05-20
2745;580;75;MONTHLY;1996-05-20
2746;2805;39;MONTHLY;1996-05-20
2747;1399;45;MONTHLY;1996-05-20
2748;1210;28;MONTHLY;1996-05-21
2749;8972;70;MONTHLY;1996-05-21
2750;891;34;MONTHLY;1996-05-23
2751;2888;19;MONTHLY;1996-05-23
2752;832;42;MONTHLY;1996-05-24
2753;1905;34;MONTHLY;1996-05-25
2754;7713;50;WEEKLY;1996-05-25
2755;4099;54;MONTHLY;1996-05-26
2756;3055;15;MONTHLY;1996-05-26
2757;1715;60;MONTHLY;1996-05-26
2758;1646;1;WEEKLY;1996-05-27
2759;612;1;MONTHLY;1996-05-27
2760;450;59;MONTHLY;1996-05-28
2761;10445;72;MONTHLY;1996-05-29
2762;268;3;MONTHLY;1996-05-29
2763;3240;35;WEEKLY;1996-05-29
2764;877;1;MONTHLY;1996-05-29
2765;621;52;MONTHLY;1996-06-01
2766;1124;26;MONTHLY;1996-06-02
2767;687;27;MONTHLY;1996-06-02
2768;3590;57;MONTHLY;1996-06-02
2769;3459;76;MONTHLY;1996-06-02
2770;2389;40;MONTHLY;1996-06-02
2771;2837;46;MONTHLY;1996-06-02
2772;2190;41;WEEKLY;1996-06-04
2773;3746;70;MONTHLY;1996-06-04
2774;2982;19;MONTHLY;1996-06-04
2775;9263;68;MONTHLY;1996-06-04
2776;1405;53;MONTHLY;1996-06-04
2777;1954;72;MONTHLY;1996-06-05
2778;1973;71;MONTHLY;1996-06-05
2779;3448;58;WEEKLY;1996-06-06
2780;1913;48;MONTHLY;1996-06-06
2781;958;72;MONTHLY;1996-06-06
2782;3199;66;MONTHLY;1996-06-06
2783;375;68;MONTHLY;1996-06-07
2784;1270;55;TRANSACTION;1996-06-07
2785;9548;62;MONTHLY;1996-06-07
2786;3522;16;MONTHLY;1996-06-07
2787;669;35;MONTHLY;1996-06-07
2788;732;38;MONTHLY;1996-06-07
2789;4585;27;MONTHLY;1996-06-08
2790;171;46;MONTHLY;1996-06-08
2791;3676;58;MONTHLY;1996-06-08
2792;1082;2;MONTHLY;1996-06-08
2793;6699;35;MONTHLY;1996-06-08
2794;1219;1;MONTHLY;1996-06-08
2795;4803;26;MONTHLY;1996-06-08
2796;1528;50;MONTHLY;1996-06-08
2797;9510;1;MONTHLY;1996-06-09
2798;7926;69;WEEKLY;1996-06-09
2799;3591;1;TRANSACTION;1996-06-09
2800;1058;47;MONTHLY;1996-06-11
2801;1431;41;MONTHLY;1996-06-11
2802;181;21;MONTHLY;1996-06-11
2803;603;62;MONTHLY;1996-06-11
2804;409;1;MONTHLY;1996-06-11
2805;3584;55;MONTHLY;1996-06-12
2806;93;2;MONTHLY;1996-06-12
2807;2104;48;MONTHLY;1996-06-12
2808;2710;12;MONTHLY;1996-06-12
2809;3957;33;WEEKLY;1996-06-13
2810;1869;1;MONTHLY;1996-06-14
2811;2397;70;MONTHLY;1996-06-14
2812;2603;9;MONTHLY;1996-06-14
2813;3723;2;MONTHLY;1996-06-14
2814;3668;1;MONTHLY;1996-06-15
2815;2400;40;MONTHLY;1996-06-15
2816;3015;19;MONTHLY;1996-06-15
2817;558;10;MONTHLY;1996-06-15
2818;3114;1;MONTHLY;1996-06-15
2819;4626;9;MONTHLY;1996-06-15
2820;1444;70;MONTHLY;1996-06-16
2821;4447;62;MONTHLY;1996-06-16
2822;3515;68;MONTHLY;1996-06-16
2823;8158;48;WEEKLY;1996-06-16
2824;848;31;MONTHLY;1996-06-16
2825;1086;37;MONTHLY;1996-06-17
2826;2602;46;MONTHLY;1996-06-17
2827;4768;39;MONTHLY;1996-06-17
2828;507;52;MONTHLY;1996-06-17
2829;3647;77;MONTHLY;1996-06-17
2830;3180;1;MONTHLY;1996-06-18
2831;1271;17;MONTHLY;1996-06-18
2832;2870;1;MONTHLY;1996-06-18
2833;3645;36;MONTHLY;1996-06-18
2834;3239;5;MONTHLY;1996-06-19
2835;3485;53;MONTHLY;1996-06-19
2836;567;15;MONTHLY;1996-06-19
2837;373;67;MONTHLY;1996-06-20
2838;2977;28;MONTHLY;1996-06-20
2839;488;25;MONTHLY;1996-06-20
2840;3120;1;MONTHLY;1996-06-20
2841;3801;1;MONTHLY;1996-06-20
2842;72;1;WEEKLY;1996-06-20
2843;10361;21;MONTHLY;1996-06-21
2844;587;19;MONTHLY;1996-06-21
2845;1097;67;MONTHLY;1996-06-22
2846;3206;38;MONTHLY;1996-06-22
2847;3696;1;MONTHLY;1996-06-22
2848;2387;70;MONTHLY;1996-06-22
2849;3585;1;MONTHLY;1996-06-23
2850;2706;47;MONTHLY;1996-06-23
2851;2773;38;MONTHLY;1996-06-23
2852;1781;10;MONTHLY;1996-06-23
2853;962;64;MONTHLY;1996-06-24
2854;2395;3;MONTHLY;1996-06-24
2855;3227;1;MONTHLY;1996-06-24
2856;2295;57;MONTHLY;1996-06-25
2857;9631;11;MONTHLY;1996-06-25
2858;140;24;MONTHLY;1996-06-25
2859;788;12;MONTHLY;1996-06-25
2860;2040;75;MONTHLY;1996-06-25
2861;1029;26;MONTHLY;1996-06-25
2862;3318;62;MONTHLY;1996-06-25
2863;2420;35;MONTHLY;1996-06-25
2864;3432;1;MONTHLY;1996-06-25
2865;6688;16;MONTHLY;1996-06-25
2866;3899;22;MONTHLY;1996-06-25
2867;1275;32;MONTHLY;1996-06-26
2868;1087;55;MONTHLY;1996-06-26
2869;1396;46;MONTHLY;1996-06-26
2870;3573;59;MONTHLY;1996-06-27
2871;3149;57;MONTHLY;1996-06-27
2872;1007;1;MONTHLY;1996-06-28
2873;4379;44;MONTHLY;1996-06-28
2874;2950;62;MONTHLY;1996-06-28
2875;3793;5;MONTHLY;1996-06-28
2876;3588;33;MONTHLY;1996-06-28
2877;878;52;MONTHLY;1996-06-29
2878;3864;33;MONTHLY;1996-07-01
2879;1266;57;MONTHLY;1996-07-01
2880;3089;12;WEEKLY;1996-07-02
2881;7181;77;TRANSACTION;1996-07-02
2882;1241;53;MONTHLY;1996-07-02
2883;1004;70;MONTHLY;1996-07-02
2884;2344;13;MONTHLY;1996-07-02
2885;2530;74;MONTHLY;1996-07-02
2886;170;59;MONTHLY;1996-07-02
2887;2319;58;MONTHLY;1996-07-02
2888;7033;75;MONTHLY;1996-07-03
2889;88;31;MONTHLY;1996-07-03
2890;1480;41;WEEKLY;1996-07-03
2891;2526;16;MONTHLY;1996-07-04
2892;2604;68;MONTHLY;1996-07-04
2893;5269;49;MONTHLY;1996-07-04
2894;3563;1;MONTHLY;1996-07-04
2895;3550;68;MONTHLY;1996-07-04
2896;1903;11;MONTHLY;1996-07-05
2897;3153;2;MONTHLY;1996-07-05
2898;265;19;MONTHLY;1996-07-05
2899;2812;18;MONTHLY;1996-07-05
2900;1609;41;MONTHLY;1996-07-05
2901;2737;69;MONTHLY;1996-07-06
2902;7101;54;MONTHLY;1996-07-06
2903;313;73;MONTHLY;1996-07-06
2904;2593;5;MONTHLY;1996-07-06
2905;1232;48;MONTHLY;1996-07-06
2906;2108;74;MONTHLY;1996-07-06
2907;3694;70;MONTHLY;1996-07-06
2908;1289;72;MONTHLY;1996-07-07
2909;2445;52;MONTHLY;1996-07-07
2910;7733;19;WEEKLY;1996-07-08
2911;1758;21;MONTHLY;1996-07-08
2912;9859;27;MONTHLY;1996-07-08
2913;10711;36;MONTHLY;1996-07-08
2914;725;70;MONTHLY;1996-07-08
2915;1739;3;MONTHLY;1996-07-08
2916;10202;70;MONTHLY;1996-07-08
2917;506;67;MONTHLY;1996-07-08
2918;955;59;MONTHLY;1996-07-08
2919;932;20;MONTHLY;1996-07-08
2920;413;18;MONTHLY;1996-07-09
2921;3334;67;MONTHLY;1996-07-09
2922;2625;48;WEEKLY;1996-07-09
2923;2147;28;MONTHLY;1996-07-10
2924;984;2;MONTHLY;1996-07-10
2925;3848;20;MONTHLY;1996-07-10
2926;2825;54;MONTHLY;1996-07-10
2927;5602;19;TRANSACTION;1996-07-10
2928;1094;35;MONTHLY;1996-07-10
2929;690;10;MONTHLY;1996-07-11
2930;2945;6;MONTHLY;1996-07-11
2931;573;1;WEEKLY;1996-07-11
2932;2131;70;MONTHLY;1996-07-11
2933;2821;54;MONTHLY;1996-07-12
2934;2112;44;MONTHLY;1996-07-12
2935;2506;22;TRANSACTION;1996-07-12
2936;1078;1;MONTHLY;1996-07-12
2937;1895;35;MONTHLY;1996-07-12
2938;2961;9;MONTHLY;1996-07-12
2939;3426;9;WEEKLY;1996-07-13
2940;3204;61;MONTHLY;1996-07-13
2941;2887;76;MONTHLY;1996-07-13
2942;2468;4;MONTHLY;1996-07-13
2943;3350;74;MONTHLY;1996-07-13
2944;858;52;MONTHLY;1996-07-13
2945;2359;54;MONTHLY;1996-07-14
2946;3726;54;MONTHLY;1996-07-14
2947;584;31;MONTHLY;1996-07-14
2948;392;1;MONTHLY;1996-07-14
2949;869;16;MONTHLY;1996-07-15
2950;526;67;MONTHLY;1996-07-16
2951;571;72;MONTHLY;1996-07-16
2952;3946;70;MONTHLY;1996-07-16
2953;2573;4;MONTHLY;1996-07-16
2954;593;48;MONTHLY;1996-07-16
2955;4086;66;MONTHLY;1996-07-17
2956;6461;50;MONTHLY;1996-07-17
2957;110;36;MONTHLY;1996-07-17
2958;9138;26;MONTHLY;1996-07-18
2959;5837;5;MONTHLY;1996-07-18
2960;971;12;MONTHLY;1996-07-18
2961;81;74;MONTHLY;1996-07-18
2962;4537;53;WEEKLY;1996-07-18
2963;2266;50;MONTHLY;1996-07-19
2964;137;70;MONTHLY;1996-07-19
2965;3562;50;MONTHLY;1996-07-19
2966;1893;48;MONTHLY;1996-07-20
2967;2882;44;MONTHLY;1996-07-20
2968;5250;8;WEEKLY;1996-07-20
2969;7674;1;MONTHLY;1996-07-21
2970;11123;39;MONTHLY;1996-07-21
2971;1765;18;MONTHLY;1996-07-21
2972;847;2;MONTHLY;1996-07-21
2973;4618;3;MONTHLY;1996-07-21
2974;3543;74;MONTHLY;1996-07-21
2975;1471;1;MONTHLY;1996-07-21
2976;3472;55;MONTHLY;1996-07-21
2977;2407;1;MONTHLY;1996-07-21
2978;378;68;MONTHLY;1996-07-22
2979;1188;16;MONTHLY;1996-07-22
2980;2652;1;MONTHLY;1996-07-22
2981;3526;1;MONTHLY;1996-07-22
2982;113;55;MONTHLY;1996-07-22
2983;3733;33;MONTHLY;1996-07-22
2984;683;74;MONTHLY;1996-07-22
2985;3494;60;MONTHLY;1996-07-22
2986;3518;9;MONTHLY;1996-07-22
2987;4320;61;MONTHLY;1996-07-23
2988;6495;6;MONTHLY;1996-07-23
2989;3511;70;MONTHLY;1996-07-23
2990;303;71;MONTHLY;1996-07-25
2991;3932;74;MONTHLY;1996-07-25
2992;2717;74;MONTHLY;1996-07-25
2993;2983;42;MONTHLY;1996-07-25
2994;1490;5;MONTHLY;1996-07-25
2995;3443;45;MONTHLY;1996-07-26
2996;11027;32;WEEKLY;1996-07-26
2997;3491;51;MONTHLY;1996-07-27
2998;6453;34;MONTHLY;1996-07-27
2999;7907;70;MONTHLY;1996-07-27
3000;2291;49;MONTHLY;1996-07-27
3001;1900;27;MONTHLY;1996-07-27
3002;4389;77;MONTHLY;1996-07-28
3003;3192;18;MONTHLY;1996-07-28
3004;836;46;MONTHLY;1996-07-28
3005;3880;3;MONTHLY;1996-07-28
3006;7424;68;MONTHLY;1996-07-28
3007;1187;55;MONTHLY;1996-07-28
3008;25;68;MONTHLY;1996-07-28
3009;10954;25;MONTHLY;1996-07-29
3010;1571;66;MONTHLY;1996-07-29
3011;1160;39;WEEKLY;1996-07-29
3012;1985;20;MONTHLY;1996-07-29
3013;3359;8;MONTHLY;1996-07-30
3014;9646;1;WEEKLY;1996-07-30
3015;1906;1;MONTHLY;1996-08-01
3016;194;44;MONTHLY;1996-08-01
3017;371;12;MONTHLY;1996-08-02
3018;9159;64;MONTHLY;1996-08-02
3019;3040;17;MONTHLY;1996-08-03
3020;4071;64;MONTHLY;1996-08-03
3021;2278;1;MONTHLY;1996-08-03
3022;2350;18;MONTHLY;1996-08-04
3023;4438;48;MONTHLY;1996-08-04
3024;2004;42;MONTHLY;1996-08-04
3025;2101;9;MONTHLY;1996-08-04
3026;3397;49;MONTHLY;1996-08-04
3027;1267;43;MONTHLY;1996-08-05
3028;2102;41;MONTHLY;1996-08-05
3029;1654;30;MONTHLY;1996-08-05
3030;2383;68;MONTHLY;1996-08-05
3031;2134;52;MONTHLY;1996-08-06
3032;1738;15;MONTHLY;1996-08-06
3033;1576;35;WEEKLY;1996-08-06
3034;3614;19;MONTHLY;1996-08-07
3035;2066;25;MONTHLY;1996-08-07
3036;2117;48;MONTHLY;1996-08-07
3037;436;30;MONTHLY;1996-08-07
3038;2329;1;MONTHLY;1996-08-07
3039;4442;54;MONTHLY;1996-08-08
3040;1325;26;MONTHLY;1996-08-08
3041;715;32;MONTHLY;1996-08-08
3042;9491;7;WEEKLY;1996-08-08
3043;2917;68;MONTHLY;1996-08-08
3044;503;1;MONTHLY;1996-08-08
3045;2794;74;MONTHLY;1996-08-08
3046;2191;1;MONTHLY;1996-08-08
3047;2947;57;MONTHLY;1996-08-09
3048;2086;70;WEEKLY;1996-08-09
3049;3020;3;MONTHLY;1996-08-09
3050;1211;49;MONTHLY;1996-08-09
3051;2724;11;MONTHLY;1996-08-09
3052;963;7;MONTHLY;1996-08-09
3053;3749;68;MONTHLY;1996-08-10
3054;1223;70;MONTHLY;1996-08-10
3055;613;74;TRANSACTION;1996-08-10
3056;2149;7;MONTHLY;1996-08-11
3057;416;6;MONTHLY;1996-08-11
3058;1501;50;MONTHLY;1996-08-11
3059;2114;30;MONTHLY;1996-08-11
3060;176;71;WEEKLY;1996-08-12
3061;3066;74;MONTHLY;1996-08-12
3062;911;60;MONTHLY;1996-08-12
3063;779;16;MONTHLY;1996-08-13
3064;916;1;MONTHLY;1996-08-13
3065;271;1;MONTHLY;1996-08-13
3066;2439;74;MONTHLY;1996-08-13
3067;2210;31;MONTHLY;1996-08-13
3068;1885;47;MONTHLY;1996-08-13
3069;447;5;MONTHLY;1996-08-14
3070;3549;27;MONTHLY;1996-08-14
3071;1563;47;MONTHLY;1996-08-14
3072;753;31;MONTHLY;1996-08-14
3073;2764;53;MONTHLY;1996-08-15
3074;2973;23;MONTHLY;1996-08-15
3075;2209;65;MONTHLY;1996-08-15
3076;2013;54;MONTHLY;1996-08-15
3077;1935;38;MONTHLY;1996-08-15
3078;382;14;MONTHLY;1996-08-16
3079;42;39;MONTHLY;1996-08-16
3080;945;18;MONTHLY;1996-08-16
3081;8038;47;MONTHLY;1996-08-17
3082;967;15;MONTHLY;1996-08-17
3083;3741;65;MONTHLY;1996-08-18
3084;3311;8;MONTHLY;1996-08-18
3085;656;3;MONTHLY;1996-08-18
3086;1667;56;MONTHLY;1996-08-18
3087;3789;6;MONTHLY;1996-08-18
3088;7637;46;MONTHLY;1996-08-19
3089;4010;30;MONTHLY;1996-08-19
3090;4144;1;MONTHLY;1996-08-19
3091;3347;4;MONTHLY;1996-08-19
3092;2976;13;MONTHLY;1996-08-19
3093;4480;58;MONTHLY;1996-08-19
3094;4969;60;WEEKLY;1996-08-19
3095;1274;54;WEEKLY;1996-08-19
3096;7099;1;MONTHLY;1996-08-20
3097;166;17;MONTHLY;1996-08-20
3098;1367;74;MONTHLY;1996-08-20
3099;2795;11;MONTHLY;1996-08-20
3100;2034;54;MONTHLY;1996-08-21
3101;2622;1;MONTHLY;1996-08-21
3102;10562;51;MONTHLY;1996-08-21
3103;1593;16;MONTHLY;1996-08-22
3104;3004;11;MONTHLY;1996-08-22
3105;617;74;MONTHLY;1996-08-23
3106;2746;24;MONTHLY;1996-08-23
3107;3427;36;MONTHLY;1996-08-23
3108;58;29;MONTHLY;1996-08-23
3109;918;60;MONTHLY;1996-08-23
3110;324;1;MONTHLY;1996-08-23
3111;9826;68;MONTHLY;1996-08-23
3112;2094;73;MONTHLY;1996-08-23
3113;20;74;MONTHLY;1996-08-24
3114;2930;1;MONTHLY;1996-08-24
3115;182;47;MONTHLY;1996-08-24
3116;1517;5;MONTHLY;1996-08-24
3117;4186;1;MONTHLY;1996-08-25
3118;3467;17;MONTHLY;1996-08-25
3119;1350;21;WEEKLY;1996-08-25
3120;10220;44;MONTHLY;1996-08-26
3121;2792;1;MONTHLY;1996-08-26
3122;1504;1;MONTHLY;1996-08-26
3123;3161;48;MONTHLY;1996-08-26
3124;987;15;MONTHLY;1996-08-27
3125;2360;26;MONTHLY;1996-08-27
3126;399;1;MONTHLY;1996-08-27
3127;637;49;MONTHLY;1996-08-27
3128;3353;74;MONTHLY;1996-08-27
3129;4588;12;MONTHLY;1996-08-27
3130;10;54;MONTHLY;1996-08-28
3131;2113;7;MONTHLY;1996-08-28
3132;2677;5;MONTHLY;1996-08-28
3133;6062;24;MONTHLY;1996-08-28
3134;2065;61;MONTHLY;1996-08-28
3135;1894;6;MONTHLY;1996-08-29
3136;1117;68;MONTHLY;1996-08-29
3137;833;31;MONTHLY;1996-08-29
3138;3155;28;MONTHLY;1996-08-29
3139;242;69;MONTHLY;1996-08-29
3140;812;1;MONTHLY;1996-08-30
3141;3774;72;MONTHLY;1996-08-30
3142;3272;53;MONTHLY;1996-08-30
3143;7990;9;MONTHLY;1996-08-30
3144;7262;70;MONTHLY;1996-08-30
3145;3504;70;MONTHLY;1996-08-30
3146;2347;38;MONTHLY;1996-08-30
3147;269;3;MONTHLY;1996-08-30
3148;1258;3;MONTHLY;1996-09-01
3149;3418;42;TRANSACTION;1996-09-02
3150;871;1;MONTHLY;1996-09-02
3151;2953;1;MONTHLY;1996-09-02
3152;3126;17;MONTHLY;1996-09-03
3153;1293;40;MONTHLY;1996-09-03
3154;406;63;MONTHLY;1996-09-03
3155;4456;14;MONTHLY;1996-09-03
3156;174;52;MONTHLY;1996-09-04
3157;694;67;MONTHLY;1996-09-04
3158;2885;1;MONTHLY;1996-09-04
3159;2872;1;MONTHLY;1996-09-04
3160;920;58;MONTHLY;1996-09-05
3161;1525;57;MONTHLY;1996-09-05
3162;1997;74;MONTHLY;1996-09-05
3163;1679;68;MONTHLY;1996-09-05
3164;7082;57;MONTHLY;1996-09-06
3165;1910;60;MONTHLY;1996-09-06
3166;5362;76;WEEKLY;1996-09-06
3167;1408;10;MONTHLY;1996-09-07
3168;125;2;TRANSACTION;1996-09-07
3169;2655;1;MONTHLY;1996-09-07
3170;2314;2;MONTHLY;1996-09-07
3171;297;74;MONTHLY;1996-09-08
3172;2914;4;MONTHLY;1996-09-08
3173;4405;41;MONTHLY;1996-09-08
3174;2084;44;MONTHLY;1996-09-08
3175;2045;34;MONTHLY;1996-09-09
3176;2058;34;MONTHLY;1996-09-09
3177;1190;52;MONTHLY;1996-09-09
3178;1067;34;MONTHLY;1996-09-10
3179;2629;66;MONTHLY;1996-09-10
3180;1774;61;MONTHLY;1996-09-10
3181;2156;1;MONTHLY;1996-09-11
3182;2349;72;MONTHLY;1996-09-11
3183;2614;44;MONTHLY;1996-09-11
3184;339;46;WEEKLY;1996-09-11
3185;2164;63;MONTHLY;1996-09-12
3186;3508;42;MONTHLY;1996-09-12
3187;164;60;MONTHLY;1996-09-13
3188;1799;9;MONTHLY;1996-09-13
3189;1600;1;MONTHLY;1996-09-13
3190;3044;72;MONTHLY;1996-09-14
3191;3499;51;MONTHLY;1996-09-14
3192;1474;63;MONTHLY;1996-09-14
3193;2026;64;MONTHLY;1996-09-14
3194;1556;54;MONTHLY;1996-09-15
3195;6075;19;MONTHLY;1996-09-15
3196;1066;16;WEEKLY;1996-09-15
3197;2275;1;MONTHLY;1996-09-16
3198;5305;47;MONTHLY;1996-09-16
3199;1329;53;MONTHLY;1996-09-16
3200;3098;1;MONTHLY;1996-09-16
3201;4349;74;MONTHLY;1996-09-16
3202;2990;30;MONTHLY;1996-09-16
3203;3800;30;MONTHLY;1996-09-16
3204;3191;72;MONTHLY;1996-09-17
3205;2076;18;MONTHLY;1996-09-17
3206;1002;50;MONTHLY;1996-09-17
3207;8381;14;MONTHLY;1996-09-17
3208;1957;33;MONTHLY;1996-09-18
3209;3569;1;MONTHLY;1996-09-18
3210;10789;75;MONTHLY;1996-09-18
3211;831;44;MONTHLY;1996-09-18
3212;6083;6;WEEKLY;1996-09-19
3213;1669;39;MONTHLY;1996-09-19
3214;8268;59;MONTHLY;1996-09-19
3215;1063;68;MONTHLY;1996-09-19
3216;1532;54;MONTHLY;1996-09-19
3217;3179;71;MONTHLY;1996-09-20
3218;2906;49;MONTHLY;1996-09-20
3219;1538;22;MONTHLY;1996-09-20
3220;2640;1;MONTHLY;1996-09-21
3221;2921;54;MONTHLY;1996-09-21
3222;3431;64;MONTHLY;1996-09-21
3223;3967;54;MONTHLY;1996-09-22
3224;1173;11;MONTHLY;1996-09-22
3225;7632;68;MONTHLY;1996-09-22
3226;2339;63;MONTHLY;1996-09-22
3227;1100;35;MONTHLY;1996-09-23
3228;1484;70;MONTHLY;1996-09-23
3229;2801;11;MONTHLY;1996-09-23
3230;1113;8;MONTHLY;1996-09-23
3231;770;7;MONTHLY;1996-09-24
3232;2332;77;MONTHLY;1996-09-24
3233;1463;32;MONTHLY;1996-09-25
3234;3894;52;MONTHLY;1996-09-25
3235;2091;1;MONTHLY;1996-09-25
3236;1377;1;MONTHLY;1996-09-25
3237;9241;74;MONTHLY;1996-09-25
3238;1308;54;MONTHLY;1996-09-25
3239;1370;52;MONTHLY;1996-09-25
3240;3399;63;MONTHLY;1996-09-26
3241;1374;53;MONTHLY;1996-09-26
3242;2955;67;MONTHLY;1996-09-27
3243;3446;6;TRANSACTION;1996-09-27
3244;3339;1;MONTHLY;1996-09-27
3245;1631;10;MONTHLY;1996-09-27
3246;2869;68;MONTHLY;1996-09-27
